wpm_mean,wpm_std,wpm_trend,delete_ratio_mean,delete_ratio_max,idle_mean,idle_max,idle_count,error_count,error_repeat_flag,time_on_line_sec,cursor_moves,attempt_count,same_error_count,run_count,hint_clicked,question_asked,cartoon_activated,understood_after_help,confusion_type_id,confused,timestamp,session_id,split
12.880874,22.845577,0.12429133,0.53333336,0.6,1.8691906,6.6821847,4.0,4.0,0.0,17.67315,1.0,1.0,1.0,69.0,1.0,1.0,1.0,1.0,17.0,1,1716720130.5296516,synthetic_005,val
8.543859,17.06732,0.7930026,0.65,0.75,2.0258539,6.6821847,4.0,4.0,0.0,26.178143,1.0,1.0,1.0,67.0,1.0,1.0,1.0,1.0,27.0,1,1716720135.5296516,synthetic_005,val
9.950266,18.793861,-0.109103285,0.4,0.6,2.430816,6.6821847,3.0,3.0,1.0,20.05679,0.0,1.0,1.0,55.0,1.0,1.0,1.0,0.0,24.0,1,1716720140.5296516,synthetic_005,val
30.49234,78.37298,8.781243,0.4,0.6,2.511572,6.6821847,4.0,3.0,1.0,25.968248,0.0,1.0,1.0,65.0,1.0,1.0,1.0,1.0,17.0,1,1716720145.5296516,synthetic_005,val
28.406939,75.7039,4.5589256,0.48333332,0.6,2.3631778,5.8693395,5.0,3.0,1.0,27.556301,0.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,17.0,1,1716720150.5296516,synthetic_005,val
29.013226,72.95247,1.8874185,0.4,0.6,2.091541,5.8693395,5.0,3.0,1.0,28.61316,0.0,2.0,2.0,75.0,1.0,1.0,1.0,1.0,17.0,1,1716720155.5296516,synthetic_005,val
31.869287,84.64576,-0.90686727,0.2,0.4,2.9198442,5.8693395,6.0,3.0,1.0,24.842731,1.0,2.0,2.0,55.0,1.0,1.0,1.0,1.0,17.0,1,1716720160.5296516,synthetic_005,val
33.57093,80.34597,-4.906031,0.13333334,0.2,2.4511673,5.8693395,5.0,3.0,1.0,19.89226,2.0,2.0,2.0,60.0,1.0,1.0,1.0,1.0,17.0,1,1716720165.5296516,synthetic_005,val
33.38824,80.4214,-7.4591684,0.13333334,0.2,2.7208273,6.1269145,6.0,3.0,1.0,20.085442,2.0,2.0,2.0,60.0,1.0,1.0,1.0,1.0,17.0,1,1716720170.5296516,synthetic_005,val
12.21055,14.978122,0.9928098,0.3,0.5,2.1359818,6.1269145,5.0,3.0,1.0,20.953304,2.0,2.0,2.0,74.0,1.0,1.0,0.0,0.0,27.0,1,1716720175.5296516,synthetic_005,val
14.10292,15.405032,0.4372289,0.28333333,0.4,2.079898,6.1269145,4.0,3.0,0.0,22.133055,2.0,2.0,2.0,76.0,1.0,1.0,0.0,0.0,27.0,1,1716720180.5296516,synthetic_005,val
13.01261,15.461966,1.4370832,0.26666668,0.6,2.2352285,6.1269145,3.0,1.0,0.0,13.664057,1.0,2.0,2.0,61.0,1.0,1.0,0.0,0.0,27.0,0,1716720185.5296516,synthetic_005,val
11.717262,14.618546,-0.26842645,0.37777779,0.4,2.2307088,8.993086,3.0,1.0,0.0,22.899862,1.0,2.0,2.0,74.0,1.0,1.0,0.0,0.0,27.0,0,1716720190.5296516,synthetic_005,val
20.113972,30.046503,4.2714157,0.26666668,0.4,2.4712644,8.993086,4.0,1.0,0.0,25.999523,0.0,2.0,2.0,77.0,1.0,1.0,0.0,0.0,0.0,0,1716720195.5296516,synthetic_005,val
41.636726,56.34608,8.400017,0.2,0.6,1.6741588,8.993086,3.0,1.0,0.0,24.785309,0.0,2.0,2.0,96.0,1.0,1.0,0.0,0.0,0.0,0,1716720200.5296516,synthetic_005,val
46.842407,61.359276,8.916899,0.24444444,0.4,2.417282,8.993086,4.0,1.0,0.0,25.499199,0.0,2.0,2.0,78.0,1.0,1.0,0.0,0.0,0.0,0,1716720205.5296516,synthetic_005,val
42.084854,60.81586,1.6338621,0.23333333,0.5,2.2590573,8.993086,3.0,3.0,0.0,22.633717,0.0,2.0,2.0,84.0,1.0,1.0,0.0,0.0,0.0,1,1716720210.5296516,synthetic_005,val
39.279198,59.602524,0.27539155,0.26666668,0.6,2.1741652,8.993086,3.0,3.0,0.0,23.61939,0.0,2.0,2.0,90.0,1.0,1.0,1.0,1.0,0.0,1,1716720215.5296516,synthetic_005,val
41.53211,61.16851,-5.6524105,0.31666666,0.75,2.241738,7.803403,4.0,3.0,0.0,25.412037,0.0,2.0,2.0,84.0,1.0,1.0,1.0,1.0,0.0,1,1716720220.5296516,synthetic_005,val
37.179356,60.8606,-6.447314,0.26666668,0.6,2.0565667,7.803403,3.0,3.0,0.0,26.478134,0.0,2.0,2.0,80.0,1.0,1.0,1.0,1.0,0.0,1,1716720225.5296516,synthetic_005,val
7.870293,16.769236,2.4047992,0.4,0.6,3.1842659,7.803403,4.0,3.0,0.0,24.039257,0.0,2.0,2.0,63.0,1.0,1.0,1.0,1.0,23.0,1,1716720230.5296516,synthetic_005,val
8.157635,16.643541,1.607556,0.3,0.6,2.821547,5.8943105,4.0,3.0,0.0,25.667294,0.0,2.0,2.0,64.0,1.0,1.0,1.0,1.0,23.0,1,1716720235.5296516,synthetic_005,val
9.12771,15.869263,0.29524744,0.42222223,0.6666667,2.2988946,5.8943105,5.0,3.0,1.0,28.899958,0.0,2.0,2.0,88.0,1.0,1.0,1.0,1.0,27.0,1,1716720240.5296516,synthetic_005,val
8.475731,15.440621,-0.5461772,0.45,0.75,2.3276136,5.8943105,5.0,3.0,1.0,27.016153,0.0,2.0,2.0,96.0,1.0,1.0,1.0,1.0,27.0,1,1716720245.5296516,synthetic_005,val
11.85233,18.86704,0.34118304,0.35,0.8,1.7078234,5.8943105,3.0,4.0,1.0,27.608486,0.0,2.0,2.0,119.0,0.0,1.0,1.0,1.0,27.0,1,1716720250.5296516,synthetic_005,val
15.668188,31.745068,3.2735097,0.35,0.8,1.7705663,5.8943105,3.0,4.0,1.0,22.781475,1.0,2.0,2.0,121.0,1.0,1.0,1.0,1.0,27.0,1,1716720255.5296516,synthetic_005,val
15.548431,31.803495,2.6655772,0.475,0.6,1.6934835,4.864941,3.0,4.0,1.0,21.717356,1.0,2.0,2.0,122.0,1.0,1.0,1.0,1.0,27.0,1,1716720260.5296516,synthetic_005,val
16.34062,32.67282,2.881817,0.6,1.0,1.5383127,4.864941,2.0,4.0,1.0,17.279554,1.0,2.0,2.0,115.0,1.0,1.0,1.0,1.0,27.0,1,1716720265.5296516,synthetic_005,val
17.722298,35.845776,1.5716472,0.44444445,0.8,2.0249805,8.899201,2.0,4.0,0.0,14.506761,1.0,2.0,2.0,98.0,1.0,1.0,1.0,1.0,26.0,1,1716720270.5296516,synthetic_005,val
19.314806,36.960987,-0.3630225,0.36666667,0.5,2.6070824,8.899201,3.0,4.0,0.0,14.538335,1.0,2.0,2.0,93.0,1.0,1.0,1.0,1.0,27.0,1,1716720275.5296516,synthetic_005,val
15.701616,38.2709,-5.090066,0.4,0.6,3.024034,8.899201,3.0,4.0,1.0,24.864946,1.0,3.0,3.0,85.0,1.0,0.0,1.0,1.0,19.0,1,1716720280.5296516,synthetic_005,val
7.3997073,13.116187,1.6427634,0.33333334,0.6,2.7467186,8.899201,3.0,4.0,1.0,20.970005,1.0,4.0,4.0,96.0,1.0,0.0,0.0,0.0,19.0,1,1716720285.5296516,synthetic_005,val
7.76394,12.337719,0.619629,0.37777779,0.4,2.3830552,8.899201,3.0,4.0,1.0,13.588011,1.0,4.0,4.0,115.0,1.0,0.0,0.0,0.0,5.0,1,1716720290.5296516,synthetic_005,val
7.330649,11.599032,0.24726288,0.35,0.6,2.4078488,8.899201,4.0,4.0,1.0,14.81319,1.0,4.0,4.0,142.0,1.0,0.0,0.0,0.0,3.0,1,1716720295.5296516,synthetic_005,val
9.644867,14.943478,0.7077494,0.475,0.6,1.9396226,8.6468725,3.0,4.0,1.0,11.447865,2.0,4.0,4.0,153.0,1.0,1.0,0.0,0.0,3.0,1,1716720300.5296516,synthetic_005,val
10.160934,15.276299,0.6428723,0.4,0.6,1.5204195,4.592983,2.0,4.0,1.0,11.157917,2.0,4.0,4.0,144.0,1.0,1.0,0.0,0.0,11.0,1,1716720305.5296516,synthetic_005,val
10.91509,16.061333,0.016383566,0.43333334,0.6,1.8952249,6.59119,3.0,4.0,1.0,14.541294,2.0,4.0,4.0,127.0,1.0,1.0,0.0,0.0,8.0,1,1716720310.5296516,synthetic_005,val
10.029935,14.561511,1.1667367,0.33333334,0.6,2.3691907,6.59119,4.0,4.0,0.0,14.284952,1.0,2.0,2.0,120.0,1.0,1.0,0.0,0.0,8.0,0,1716720315.5296516,synthetic_005,val
10.436036,15.43426,1.007521,0.26666668,0.6,2.5903778,6.59119,4.0,4.0,1.0,17.382671,1.0,2.0,2.0,103.0,1.0,1.0,0.0,0.0,8.0,0,1716720320.5296516,synthetic_005,val
10.057193,16.005716,-0.95414335,0.3,0.4,2.9548619,6.59119,4.0,4.0,1.0,22.99532,1.0,2.0,2.0,96.0,1.0,1.0,0.0,0.0,8.0,0,1716720325.5296516,synthetic_005,val
12.153116,18.957481,2.07925,0.3,0.6,3.0837471,6.59119,5.0,4.0,1.0,14.547769,1.0,2.0,2.0,100.0,1.0,0.0,0.0,0.0,8.0,0,1716720330.5296516,synthetic_005,val
11.514065,17.346344,0.59734327,0.31111112,0.6,2.7121265,6.59119,6.0,4.0,1.0,19.846008,1.0,2.0,2.0,130.0,1.0,0.0,0.0,0.0,17.0,0,1716720335.5296516,synthetic_005,val
11.98681,16.703953,0.10964633,0.28333333,0.4,2.4269874,6.5258346,6.0,4.0,1.0,17.647709,2.0,2.0,2.0,140.0,1.0,0.0,0.0,0.0,8.0,0,1716720340.5296516,synthetic_005,val
9.832782,16.361357,-0.3634037,0.43333334,0.5,2.2498596,5.621405,5.0,4.0,1.0,18.291628,2.0,2.0,2.0,140.0,1.0,1.0,0.0,0.0,23.0,0,1716720345.5296516,synthetic_005,val
9.751938,16.395466,-0.75827074,0.43333334,0.6,2.3374507,5.621405,5.0,4.0,0.0,17.423296,1.0,2.0,2.0,140.0,1.0,1.0,0.0,0.0,23.0,0,1716720350.5296516,synthetic_005,val
22.232252,49.219032,2.001417,0.3,0.4,1.750067,4.619953,4.0,4.0,1.0,15.088455,1.0,2.0,2.0,160.0,1.0,1.0,0.0,0.0,17.0,0,1716720355.5296516,synthetic_005,val
20.941404,53.744946,2.6771736,0.42222223,0.6666667,2.16085,5.7419434,4.0,4.0,1.0,21.23505,1.0,2.0,2.0,130.0,1.0,1.0,0.0,0.0,17.0,0,1716720360.5296516,synthetic_005,val
22.505522,58.46462,1.6225915,0.26666668,0.4,2.4659035,5.7419434,4.0,4.0,0.0,22.504986,0.0,2.0,2.0,110.0,1.0,1.0,1.0,0.0,14.0,0,1716720365.5296516,synthetic_005,val
23.010172,61.604633,-0.83991766,0.4,0.4,2.6624968,5.7419434,4.0,4.0,0.0,23.632313,0.0,2.0,2.0,100.0,1.0,1.0,1.0,0.0,14.0,0,1716720370.5296516,synthetic_005,val
28.762714,68.48619,-7.1284504,0.26666668,0.33333334,2.7693949,5.7419434,4.0,4.0,0.0,17.884491,0.0,2.0,2.0,80.0,1.0,1.0,1.0,0.0,15.0,0,1716720375.5296516,synthetic_005,val
27.043318,60.75034,-6.828124,0.2,0.4,2.8491938,9.097986,4.0,4.0,0.0,26.86456,0.0,2.0,2.0,100.0,1.0,1.0,1.0,0.0,11.0,0,1716720380.5296516,synthetic_005,val
7.015655,11.251965,2.2688606,0.35,0.5,4.1028476,9.097986,5.0,4.0,0.0,22.97799,0.0,2.0,2.0,70.0,1.0,0.0,1.0,0.0,11.0,0,1716720385.5296516,synthetic_005,val
7.263088,11.089852,0.7005217,0.25,0.5,4.2723236,9.097986,5.0,4.0,0.0,26.452206,0.0,2.0,2.0,70.0,0.0,0.0,1.0,0.0,11.0,0,1716720390.5296516,synthetic_005,val
7.0757236,11.175286,-0.38723102,0.1,0.2,4.5715766,9.097986,5.0,4.0,0.0,27.189636,0.0,2.0,2.0,70.0,0.0,0.0,0.0,0.0,11.0,0,1716720395.5296516,synthetic_005,val
7.839331,12.040199,-1.535899,0.1,0.2,4.5316057,9.097986,4.0,4.0,0.0,18.091648,0.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,4.0,0,1716720400.5296516,synthetic_005,val
6.9771414,11.22537,-1.6065793,0.1,0.2,4.8345017,9.097986,5.0,4.0,1.0,24.743526,0.0,3.0,3.0,70.0,0.0,0.0,0.0,0.0,16.0,0,1716720405.5296516,synthetic_005,val
1.305406,1.025651,0.02418963,0.6,1.0,5.076153,6.9282775,5.0,3.0,0.0,26.351835,0.0,3.0,3.0,60.0,0.0,0.0,0.0,0.0,16.0,1,1716720410.5296516,synthetic_005,val
1.305406,1.025651,-0.42337814,0.6,1.0,5.3176537,6.9282775,5.0,4.0,0.0,24.977646,0.0,3.0,3.0,60.0,0.0,1.0,1.0,0.0,16.0,1,1716720415.5296516,synthetic_005,val
1.016734,1.1208823,-0.5245395,0.7,1.0,5.1935153,6.6518764,5.0,4.0,0.0,25.612263,0.0,3.0,3.0,60.0,0.0,1.0,1.0,0.0,2.0,1,1716720420.5296516,synthetic_005,val
3.544491,6.594708,1.2170583,0.55,0.6,3.15234,6.6518764,4.0,4.0,1.0,21.719183,0.0,3.0,3.0,90.0,1.0,1.0,1.0,0.0,2.0,1,1716720425.5296516,synthetic_005,val
3.0922277,5.8259244,0.3398691,0.56666666,0.6,2.969626,6.6518764,5.0,4.0,1.0,28.983635,0.0,3.0,3.0,120.0,1.0,1.0,1.0,0.0,2.0,1,1716720430.5296516,synthetic_005,val
6.836646,13.730131,1.1672437,0.625,0.8,1.9002585,6.1834464,4.0,4.0,1.0,21.972242,1.0,3.0,3.0,170.0,1.0,1.0,1.0,0.0,2.0,1,1716720435.5296516,synthetic_005,val
7.242348,14.07186,0.9870139,0.5,0.8,1.9869719,6.710008,4.0,4.0,1.0,19.678097,1.0,3.0,3.0,160.0,1.0,1.0,1.0,0.0,25.0,1,1716720440.5296516,synthetic_005,val
7.765363,13.511255,0.6886982,0.45,0.8,1.7273628,6.710008,3.0,4.0,1.0,14.999937,1.0,3.0,3.0,170.0,1.0,1.0,0.0,0.0,25.0,1,1716720445.5296516,synthetic_005,val
8.250698,13.800469,0.6323037,0.4,0.6,1.4488575,6.710008,2.0,4.0,1.0,13.596061,1.0,3.0,3.0,160.0,1.0,1.0,0.0,0.0,25.0,1,1716720450.5296516,synthetic_005,val
12.065395,20.632494,2.0857558,0.4,0.8,2.3248856,11.937571,3.0,4.0,0.0,16.661758,1.0,3.0,3.0,140.0,1.0,1.0,0.0,0.0,17.0,1,1716720455.5296516,synthetic_005,val
12.933182,21.193762,0.63726264,0.37777779,0.8,2.354051,11.937571,2.0,4.0,0.0,22.589403,1.0,3.0,3.0,130.0,1.0,1.0,1.0,1.0,1.0,1,1716720460.5296516,synthetic_005,val
41.665485,85.112434,9.020708,0.23333333,0.5,2.6433349,11.937571,2.0,4.0,0.0,25.01001,0.0,1.0,1.0,120.0,1.0,1.0,1.0,1.0,17.0,1,1716720465.5296516,synthetic_005,val
33.727325,77.2338,0.30411896,0.33333334,0.8,1.9220936,11.937571,1.0,4.0,0.0,27.612923,0.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,17.0,1,1716720470.5296516,synthetic_005,val
34.98402,80.0495,-2.386203,0.46666667,1.0,2.3121264,11.937571,2.0,4.0,0.0,20.4322,0.0,1.0,1.0,140.0,1.0,1.0,1.0,1.0,17.0,1,1716720475.5296516,synthetic_005,val
28.297514,71.21497,-2.8423843,0.43333334,1.0,2.0867724,11.937571,2.0,4.0,0.0,24.20076,1.0,1.0,1.0,180.0,1.0,1.0,1.0,1.0,17.0,1,1716720480.5296516,synthetic_005,val
38.78521,87.97499,0.76964873,0.4,0.8,1.5643506,6.666069,1.0,4.0,1.0,21.203909,2.0,2.0,2.0,180.0,1.0,1.0,1.0,1.0,17.0,1,1716720485.5296516,synthetic_005,val
40.485306,87.517426,-1.4065424,0.35,0.8,1.5878736,6.666069,2.0,4.0,1.0,19.488317,2.0,2.0,2.0,180.0,1.0,1.0,1.0,1.0,2.0,1,1716720490.5296516,synthetic_005,val
19.962011,61.681046,2.1608152,0.6,1.0,1.8709863,6.666069,3.0,4.0,1.0,14.189924,2.0,2.0,2.0,160.0,1.0,1.0,1.0,0.0,2.0,1,1716720495.5296516,synthetic_005,val
25.973314,70.8963,1.1829423,0.53333336,1.0,2.176199,6.666069,3.0,4.0,0.0,9.724159,2.0,2.0,2.0,120.0,1.0,1.0,0.0,0.0,2.0,1,1716720500.5296516,synthetic_005,val
26.106337,70.84462,-0.9352413,0.36666667,0.5,2.247151,7.5174932,3.0,4.0,0.0,15.287729,2.0,2.0,2.0,120.0,1.0,1.0,0.0,0.0,2.0,1,1716720505.5296516,synthetic_005,val
36.71213,86.529854,-15.50103,0.33333334,0.6666667,2.7217095,7.5174932,3.0,4.0,0.0,16.712461,1.0,2.0,2.0,80.0,1.0,0.0,0.0,0.0,20.0,1,1716720510.5296516,synthetic_005,val
5.891133,11.923884,-2.4628348,0.2,0.4,4.166627,10.114593,4.0,4.0,0.0,23.790203,0.0,1.0,1.0,70.0,1.0,0.0,0.0,0.0,22.0,1,1716720515.5296516,synthetic_005,val
3.589511,6.000661,1.6301997,0.2,0.4,4.3116407,10.114593,4.0,4.0,0.0,26.684385,0.0,2.0,2.0,70.0,1.0,0.0,0.0,0.0,22.0,1,1716720520.5296516,synthetic_005,val
4.339032,7.0768833,1.2549514,0.2,0.2,5.2915487,10.114593,3.0,4.0,1.0,18.940252,0.0,3.0,3.0,50.0,1.0,0.0,0.0,0.0,6.0,1,1716720525.5296516,synthetic_005,val
3.8892622,6.4249187,0.33159778,0.1,0.2,5.6288304,10.114593,4.0,4.0,1.0,26.25549,0.0,3.0,3.0,60.0,1.0,0.0,0.0,0.0,6.0,1,1716720530.5296516,synthetic_005,val
3.623216,6.5702634,-0.6826081,0.6,1.0,5.170367,10.114593,4.0,4.0,1.0,20.907608,0.0,3.0,3.0,60.0,1.0,0.0,0.0,0.0,21.0,1,1716720535.5296516,synthetic_005,val
3.614023,5.5733585,-0.26842764,0.26666668,0.33333334,4.7694554,10.114593,5.0,4.0,1.0,28.04105,0.0,3.0,3.0,80.0,1.0,0.0,0.0,0.0,24.0,1,1716720540.5296516,synthetic_005,val
3.4657226,5.662258,-0.8296982,0.36666667,0.4,4.137345,7.315238,5.0,2.0,0.0,27.050396,0.0,3.0,3.0,80.0,1.0,0.0,0.0,0.0,8.0,0,1716720545.5296516,synthetic_005,val
1.2590427,1.7753985,0.042783394,0.7,1.0,4.270369,7.315238,5.0,2.0,0.0,27.824152,0.0,3.0,3.0,70.0,1.0,1.0,0.0,0.0,20.0,0,1716720550.5296516,synthetic_005,val
1.4341738,1.8794904,-0.13733558,0.575,0.75,3.7088819,7.315238,5.0,2.0,0.0,26.0647,0.0,2.0,2.0,90.0,1.0,1.0,0.0,0.0,20.0,0,1716720555.5296516,synthetic_005,val
3.8219428,8.329555,1.2449216,0.6,0.6,2.8427985,5.0577073,4.0,2.0,0.0,23.661274,0.0,2.0,2.0,100.0,1.0,1.0,0.0,0.0,20.0,0,1716720560.5296516,synthetic_005,val
3.3571162,7.624907,0.23425208,0.6666667,1.0,2.5818467,5.808421,4.0,2.0,0.0,26.528034,0.0,2.0,2.0,120.0,1.0,1.0,0.0,0.0,8.0,1,1716720565.5296516,synthetic_005,val
3.4676542,8.003146,0.39963514,0.46666667,0.8,2.3848732,5.808421,3.0,2.0,0.0,21.175898,0.0,2.0,2.0,110.0,1.0,1.0,0.0,0.0,21.0,1,1716720570.5296516,synthetic_005,val
3.8144197,8.3484955,0.3016699,0.6,0.8,2.1175897,5.808421,2.0,2.0,0.0,17.624844,0.0,2.0,2.0,100.0,1.0,1.0,0.0,0.0,21.0,1,1716720575.5296516,synthetic_005,val
8.926147,20.019527,2.2762144,0.5,0.6,2.350294,9.862993,2.0,2.0,0.0,25.272602,0.0,2.0,2.0,120.0,1.0,1.0,0.0,0.0,21.0,1,1716720580.5296516,synthetic_005,val
9.365409,20.935919,0.8224397,0.6666667,1.0,2.7139535,9.862993,3.0,0.0,0.0,27.935434,0.0,1.0,1.0,110.0,1.0,1.0,0.0,0.0,21.0,1,1716720585.5296516,synthetic_005,val
14.04973,31.661816,3.23462,0.5555556,0.6666667,2.422639,9.862993,3.0,2.0,0.0,25.685884,0.0,1.0,1.0,130.0,1.0,1.0,1.0,0.0,21.0,1,1716720590.5296516,synthetic_005,val
16.316174,32.381725,1.6014528,0.33333334,0.6,2.338084,9.862993,2.0,2.0,0.0,25.672123,0.0,1.0,1.0,122.0,1.0,1.0,1.0,0.0,26.0,1,1716720595.5296516,synthetic_005,val
15.896867,32.573143,0.46097657,0.5,0.6,2.4214053,9.862993,3.0,4.0,0.0,19.193869,0.0,1.0,1.0,123.0,1.0,1.0,1.0,0.0,26.0,1,1716720600.5296516,synthetic_005,val
14.113558,30.333466,-0.3536905,0.5,0.6,2.6315966,9.862993,4.0,4.0,0.0,26.979359,0.0,2.0,2.0,145.0,1.0,1.0,1.0,1.0,26.0,1,1716720605.5296516,synthetic_005,val
11.69275,29.418335,0.35819486,0.4,0.8,2.387606,6.0278687,3.0,4.0,0.0,21.089169,0.0,2.0,2.0,115.0,1.0,1.0,1.0,1.0,26.0,1,1716720610.5296516,synthetic_005,val
12.862024,30.739029,-1.8609568,0.5,0.6,3.1187043,12.129122,3.0,4.0,0.0,29.460472,0.0,2.0,2.0,106.0,1.0,1.0,1.0,1.0,16.0,1,1716720615.5296516,synthetic_005,val
4.2434793,4.082383,-0.11695722,0.36666667,0.4,3.9465377,12.129122,3.0,4.0,0.0,28.78949,0.0,2.0,2.0,88.0,1.0,0.0,1.0,1.0,14.0,1,1716720620.5296516,synthetic_005,val
2.341784,3.3681555,-0.0008250739,0.6333333,0.6666667,3.9151673,12.129122,3.0,4.0,0.0,27.9366,0.0,2.0,2.0,88.0,1.0,1.0,1.0,1.0,24.0,1,1716720625.5296516,synthetic_005,val
7.52123,13.881518,1.1410679,0.5,0.6,2.8376725,12.129122,3.0,3.0,0.0,28.0242,0.0,3.0,3.0,132.0,1.0,1.0,1.0,1.0,5.0,1,1716720630.5296516,synthetic_005,val
7.584305,14.557255,0.6250456,0.6666667,1.0,2.9043262,12.129122,3.0,4.0,0.0,19.818466,0.0,3.0,3.0,121.0,1.0,1.0,1.0,1.0,5.0,1,1716720635.5296516,synthetic_005,val
8.601139,15.250057,0.2885513,0.45,0.8,2.2849905,12.129122,3.0,4.0,0.0,21.376888,1.0,3.0,3.0,176.0,1.0,1.0,1.0,1.0,5.0,1,1716720640.5296516,synthetic_005,val
9.174548,15.60575,0.104636885,0.53333336,0.6,1.6287153,5.681009,2.0,4.0,0.0,19.8145,1.0,3.0,3.0,165.0,1.0,1.0,1.0,1.0,5.0,1,1716720645.5296516,synthetic_005,val
8.380757,15.905775,-0.5108193,0.6666667,0.8,1.8078295,5.77134,3.0,4.0,0.0,18.586275,1.0,3.0,3.0,165.0,1.0,1.0,1.0,1.0,5.0,1,1716720650.5296516,synthetic_005,val
8.979383,16.32991,-1.4575669,0.65,0.8,2.0071452,5.77134,4.0,4.0,0.0,16.093216,1.0,3.0,3.0,155.0,1.0,1.0,1.0,1.0,5.0,1,1716720655.5296516,synthetic_005,val
5.419087,13.443697,-1.7141246,0.8,0.8,2.6583474,5.77134,4.0,4.0,0.0,12.541478,1.0,2.0,2.0,112.0,1.0,1.0,0.0,0.0,11.0,1,1716720660.5296516,synthetic_005,val
5.9662066,12.52943,-1.1094508,0.6333333,0.8,2.2575614,5.77134,4.0,2.0,0.0,20.104416,1.0,2.0,2.0,137.0,0.0,1.0,0.0,0.0,22.0,1,1716720665.5296516,synthetic_005,val
2.231884,4.9510984,0.6380493,0.65,0.8,3.1289957,5.77134,5.0,3.0,1.0,22.389622,0.0,2.0,2.0,106.0,0.0,1.0,1.0,1.0,26.0,1,1716720670.5296516,synthetic_005,val
1.5451504,4.1823177,-0.010389849,0.8,1.0,2.701691,5.77134,6.0,3.0,1.0,29.350643,0.0,2.0,2.0,154.0,1.0,1.0,1.0,1.0,11.0,1,1716720675.5296516,synthetic_005,val
1.9133337,4.2451663,-0.09963163,0.6888889,0.8,2.4974947,5.246706,5.0,3.0,1.0,27.852213,0.0,1.0,1.0,156.0,1.0,1.0,1.0,1.0,11.0,1,1716720680.5296516,synthetic_005,val
1.9133337,4.2451663,-0.23629832,0.6888889,1.0,2.2637281,5.246706,4.0,3.0,1.0,24.829556,0.0,1.0,1.0,156.0,1.0,1.0,1.0,1.0,11.0,1,1716720685.5296516,synthetic_005,val
3.1823032,6.259325,0.20921588,0.65,0.8,2.2329388,5.821798,4.0,3.0,1.0,26.014439,0.0,1.0,1.0,168.0,1.0,1.0,1.0,1.0,19.0,1,1716720690.5296516,synthetic_005,val
1.9391884,5.296755,0.2155659,0.78333336,0.8,2.3465152,5.821798,5.0,3.0,1.0,28.379185,0.0,3.0,3.0,169.0,1.0,1.0,1.0,1.0,19.0,1,1716720695.5296516,synthetic_005,val
2.124962,5.488234,0.26780415,0.75555557,0.8,2.3820875,5.821798,5.0,3.0,1.0,27.277267,0.0,3.0,3.0,158.0,1.0,1.0,1.0,1.0,19.0,1,1716720700.5296516,synthetic_005,val
2.8552086,5.8718367,-0.17274559,0.73333335,1.0,2.4854972,5.821798,5.0,4.0,1.0,24.833355,0.0,3.0,3.0,136.0,1.0,1.0,1.0,1.0,19.0,1,1716720705.5296516,synthetic_005,val
3.3040528,6.397939,-0.02096261,0.6333333,0.8,2.511732,5.821798,6.0,4.0,1.0,28.564533,0.0,3.0,3.0,151.0,1.0,1.0,1.0,1.0,19.0,1,1716720710.5296516,synthetic_005,val
11.411179,28.690435,2.9694812,0.56666666,0.8,2.4185712,5.821798,7.0,4.0,1.0,28.038198,0.0,3.0,3.0,178.0,1.0,1.0,1.0,1.0,19.0,1,1716720715.5296516,synthetic_005,val
12.672313,28.79812,3.2419534,0.48333332,0.6,2.0869386,5.1937633,6.0,4.0,1.0,26.158272,0.0,3.0,3.0,180.0,1.0,1.0,1.0,0.0,19.0,1,1716720720.5296516,synthetic_005,val
13.647106,29.73266,1.6154583,0.4888889,0.6666667,2.1353214,5.465642,5.0,4.0,0.0,23.960768,0.0,3.0,3.0,169.0,1.0,1.0,1.0,0.0,23.0,1,1716720725.5296516,synthetic_005,val
14.127651,27.14941,0.6508443,0.35,0.6,1.9293363,5.465642,5.0,4.0,1.0,27.697117,0.0,3.0,3.0,208.0,1.0,1.0,1.0,1.0,23.0,1,1716720730.5296516,synthetic_005,val
15.009756,27.857338,-0.22687314,0.4,0.6,2.1128004,5.465642,5.0,4.0,1.0,26.49824,0.0,2.0,2.0,195.0,1.0,1.0,1.0,1.0,23.0,1,1716720735.5296516,synthetic_005,val
16.49279,29.641165,-2.1751077,0.26666668,0.6,2.2858272,5.465642,5.0,4.0,1.0,28.665388,0.0,2.0,2.0,169.0,1.0,1.0,1.0,1.0,23.0,1,1716720740.5296516,synthetic_005,val
28.774162,78.74905,7.761741,0.36666667,0.5,2.172189,5.465642,4.0,4.0,1.0,29.041975,0.0,2.0,2.0,182.0,1.0,1.0,1.0,1.0,10.0,1,1716720745.5296516,synthetic_005,val
31.39993,78.7849,6.431755,0.4,0.6,2.1487684,5.465642,5.0,4.0,1.0,26.765884,0.0,2.0,2.0,195.0,1.0,1.0,1.0,1.0,10.0,1,1716720750.5296516,synthetic_005,val
33.64278,81.26048,4.8105183,0.36666667,0.5,2.1176186,5.245588,5.0,4.0,1.0,27.060799,0.0,2.0,2.0,182.0,1.0,1.0,1.0,1.0,2.0,1,1716720755.5296516,synthetic_005,val
